visualization_filename, serialization
('BPIC15_3/process_tree_case_size_betwee_19_and_20_noise_90.svg', "->( X( tau, ->( X( tau, ->( 'reception through OLO', *( 'enter senddate procedure confirmation', tau ), 'send procedure confirmation', 'extend procedure term' ) ), X( tau, 'registrer date of publishing received request' ), 'register submission date request', 'OLO messaging active', 'treat subcases completeness', 'subcases completeness completed', 'WAW permit aspect', 'applicant is stakeholder', 'phase application received', *( 'send confirmation receipt', tau ), 'enter senddate acknowledgement', X( ->( *( 'no permit needed or only notification needed', tau ), 'create decision no permit required' ), ->( X( 'MER required', +( 'terminate on request', ->( 'initiative competent authority', +( 'enter date termination request received', 'create message terminate request', ->( +( 'message terminate request', ->( 'read publication date field', 'phase procedure prematurely terminated', 'phase procedure aborted' ) ), 'stop all running subcases 2b' ) ) ) ) ), 'activities regular procedure', 'phased application' ) ), 'regular procedure without MER', 'create procedure confirmation', 'publish', 'create subcases completeness', 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'forward to the competent authority' ) ), X( 'regular procedure applies', ->( 'enter senddate request termination', 'register deadline' ), ->( 'decision date prior to decision', 'record date of decision no permit required', 'generating decision no permit required', 'phase activity no permit required', *( 'enter senddate letter no permit required', 'generate letter no permit required' ) ) ) )")
('BPIC15_3/process_tree_case_size_betwee_20_and_22_noise_10.svg', "->( +( 'phase application received', 'register submission date request', X( tau, 'enter date termination request received' ), ->( +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( X( tau, 'OLO messaging active' ), +( X( tau, 'extend procedure term' ), ->( +( X( tau, 'terminate on request' ), ->( *( ->( X( tau, 'registrer date of publishing received request', 'reception through OLO' ), +( X( tau, 'applicant is stakeholder' ), ->( X( tau, *( 'send confirmation receipt', tau ) ), X( tau, ->( 'enter senddate acknowledgement', X( tau, ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ) ) ) ), X( tau, +( X( tau, 'forward to the competent authority' ), ->( X( tau, ->( X( tau, *( 'no permit needed or only notification needed', tau ) ), X( 'inform BAG administrator', 'create decision no permit required' ) ) ), +( X( tau, 'enter senddate retrieve missing data' ), ->( X( tau, ->( 'regular procedure without MER', X( tau, 'MER required' ) ) ), +( X( tau, 'activities regular procedure' ), ->( X( tau, ->( X( tau, 'phased application' ), 'create procedure confirmation', X( tau, ->( X( tau, 'publish' ), 'create subcases completeness' ) ) ) ), +( X( tau, 'retrieve missing data' ), ->( +( X( tau, 'start WABOprocedure' ), X( tau, ->( X( tau, 'send procedure confirmation' ), X( tau, ->( X( tau, 'treat subcases completeness' ), +( X( tau, 'subcases completeness completed' ), ->( X( 'procedure change', ->( 'WAW permit aspect', 'regular procedure applies' ) ), 'request complete', 'term for supplying missing data', X( tau, 'create letter requesting missing data' ) ) ), X( tau, 'read field phased application' ) ) ) ) ) ), X( tau, 'create publication document' ) ) ) ) ) ) ) ) ) ) ) ), X( tau, 'phase asked additional information' ) ), tau ), X( tau, ->( 'initiative competent authority', 'create message terminate request' ), ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ), X( tau, ->( 'phase application receptive', 'send letter in progress', 'suspend term' ) ) ) ) ) ), X( tau, ->( X( tau, 'read publication date field' ), 'phase procedure prematurely terminated', X( tau, 'phase case handled' ), 'phase procedure aborted', X( tau, ->( 'registration date publication', 'close case' ) ), +( 'message terminate request', 'stop all running subcases 2b' ) ) ) ) ), X( tau, ->( X( tau, 'phase archived case' ), 'enter senddate request termination', 'register deadline' ), ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'decision date prior to decision', 'record date of decision no permit required', 'generating decision no permit required', 'phase activity no permit required', *( 'enter senddate letter no permit required', 'generate letter no permit required' ) ) ) )")
('BPIC15_3/process_tree_case_size_betwee_20_and_22_noise_20.svg', "->( +( 'phase application received', 'register submission date request', X( tau, 'enter date termination request received' ), ->( +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( X( tau, 'OLO messaging active' ), +( X( tau, 'terminate on request' ), ->( *( ->( X( tau, 'registrer date of publishing received request', 'reception through OLO' ), +( X( tau, 'applicant is stakeholder' ), ->( *( 'send confirmation receipt', tau ), X( tau, 'enter senddate acknowledgement' ), X( tau, +( 'forward to the competent authority', ->( X( tau, 'inform BAG administrator' ), +( X( tau, 'enter senddate retrieve missing data' ), ->( 'regular procedure without MER', X( tau, 'MER required' ), +( X( tau, 'activities regular procedure' ), ->( X( tau, ->( X( tau, 'phased application' ), 'create procedure confirmation', 'publish', 'create subcases completeness' ) ), +( X( tau, 'start WABOprocedure' ), ->( X( tau, 'send procedure confirmation' ), X( tau, ->( X( tau, ->( 'treat subcases completeness', 'subcases completeness completed' ) ), X( 'procedure change', ->( 'WAW permit aspect', 'regular procedure applies' ) ), 'request complete', 'term for supplying missing data', X( tau, ->( 'create letter requesting missing data', 'read field phased application' ) ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( tau, 'retrieve missing data' ), X( tau, 'extend procedure term', 'phase asked additional information' ) ), tau ), X( tau, ->( 'initiative competent authority', 'create message terminate request' ), ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ) ) ), X( tau, ->( X( tau, 'read publication date field' ), 'phase procedure prematurely terminated', X( tau, 'phase case handled' ), 'phase procedure aborted', X( tau, ->( 'registration date publication', 'close case' ) ), +( 'message terminate request', 'stop all running subcases 2b' ) ) ) ) ), X( tau, ->( X( tau, 'phase archived case' ), 'enter senddate request termination', 'register deadline' ), ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'decision date prior to decision', 'record date of decision no permit required', 'generating decision no permit required', 'phase activity no permit required', *( 'enter senddate letter no permit required', 'generate letter no permit required' ) ) ) )")
('BPIC15_3/process_tree_case_size_betwee_20_and_22_noise_30.svg', "->( +( 'phase application received', 'register submission date request', X( tau, 'enter date termination request received' ), ->( +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( 'OLO messaging active', +( X( tau, 'terminate on request' ), ->( *( ->( X( tau, 'registrer date of publishing received request', 'reception through OLO' ), +( X( tau, 'applicant is stakeholder' ), ->( *( 'send confirmation receipt', tau ), X( tau, 'enter senddate acknowledgement' ), X( tau, +( 'forward to the competent authority', ->( 'regular procedure without MER', X( tau, 'MER required' ), +( X( tau, 'activities regular procedure' ), ->( X( tau, ->( X( tau, 'phased application' ), 'create procedure confirmation', 'publish', 'create subcases completeness' ) ), +( X( tau, 'start WABOprocedure' ), ->( X( tau, 'send procedure confirmation' ), X( tau, ->( 'treat subcases completeness', 'subcases completeness completed' ) ), X( 'procedure change', ->( 'WAW permit aspect', 'regular procedure applies' ) ), 'request complete', 'term for supplying missing data', X( tau, ->( 'create letter requesting missing data', 'read field phased application' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'enter senddate retrieve missing data' ), X( tau, 'retrieve missing data' ), X( tau, 'extend procedure term', 'phase asked additional information' ) ), tau ), X( tau, ->( 'initiative competent authority', 'create message terminate request' ), ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ) ) ), X( tau, ->( X( tau, 'read publication date field' ), 'phase procedure prematurely terminated', X( tau, 'phase case handled' ), 'phase procedure aborted', X( tau, ->( 'registration date publication', 'close case' ) ), +( 'message terminate request', 'stop all running subcases 2b' ) ) ) ) ), X( tau, ->( X( tau, 'phase archived case' ), 'enter senddate request termination', 'register deadline' ), ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'decision date prior to decision', 'record date of decision no permit required', 'generating decision no permit required', 'phase activity no permit required', *( 'enter senddate letter no permit required', 'generate letter no permit required' ) ) ) )")
('BPIC15_3/process_tree_case_size_betwee_20_and_22_noise_40.svg', "->( +( 'phase application received', ->( +( 'register submission date request', X( tau, 'enter date termination request received' ), ->( +( X( tau, 'applicant is stakeholder' ), ->( +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( 'OLO messaging active', +( X( tau, *( 'registrer date of publishing received request', tau ) ), ->( +( 'enter senddate acknowledgement', *( 'send confirmation receipt', tau ) ), +( X( tau, 'forward to the competent authority' ), 'regular procedure without MER' ), X( tau, ->( 'send procedure confirmation', X( tau, 'extend procedure term' ) ) ) ) ) ) ), X( tau, ->( 'treat subcases completeness', 'subcases completeness completed', X( tau, 'WAW permit aspect' ) ) ) ) ), X( tau, ->( 'initiative competent authority', 'create message terminate request' ), ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ), X( tau, 'terminate on request' ), X( tau, ->( X( tau, 'read publication date field' ), 'phase procedure prematurely terminated', X( tau, 'phase case handled' ), 'phase procedure aborted', X( tau, ->( 'registration date publication', 'close case' ) ), +( 'message terminate request', 'stop all running subcases 2b' ) ) ) ) ), X( tau, ->( 'MER required', 'activities regular procedure' ) ), X( 'regular procedure applies', ->( X( tau, ->( 'phased application', 'create procedure confirmation', 'publish', 'create subcases completeness' ) ), 'procedure change' ) ), 'request complete', 'term for supplying missing data', X( tau, 'create letter requesting missing data' ), X( tau, +( 'start WABOprocedure', X( tau, 'read field phased application' ) ) ) ) ), X( tau, 'create publication document' ), X( tau, 'enter senddate retrieve missing data' ), X( tau, ->( 'retrieve missing data', 'phase asked additional information' ) ), X( tau, ->( X( tau, 'phase archived case' ), 'enter senddate request termination', 'register deadline' ), ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'decision date prior to decision', 'record date of decision no permit required', 'generating decision no permit required', 'phase activity no permit required', *( 'enter senddate letter no permit required', 'generate letter no permit required' ) ) ) )")
('BPIC15_3/process_tree_case_size_betwee_20_and_22_noise_50.svg', "->( +( 'phase application received', 'register submission date request', X( tau, 'enter date termination request received' ), ->( +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( 'OLO messaging active', +( X( tau, 'extend procedure term' ), ->( +( X( tau, 'terminate on request' ), ->( *( ->( X( tau, 'registrer date of publishing received request', 'reception through OLO' ), +( X( tau, 'applicant is stakeholder' ), ->( *( 'send confirmation receipt', tau ), 'enter senddate acknowledgement', X( tau, ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ) ), +( 'forward to the competent authority', ->( X( tau, ->( *( 'no permit needed or only notification needed', tau ), X( 'inform BAG administrator', 'create decision no permit required' ) ) ), +( X( tau, 'enter senddate retrieve missing data' ), ->( 'regular procedure without MER', X( tau, 'MER required' ), +( X( tau, 'activities regular procedure' ), ->( X( tau, ->( 'phased application', 'create procedure confirmation', 'publish', 'create subcases completeness' ) ), +( X( tau, 'retrieve missing data' ), ->( X( tau, 'send procedure confirmation' ), X( tau, ->( 'treat subcases completeness', 'subcases completeness completed' ) ), 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data', X( tau, 'start WABOprocedure' ), X( tau, 'read field phased application' ), X( tau, 'create publication document' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'phase asked additional information' ) ), tau ), X( tau, ->( 'initiative competent authority', 'create message terminate request' ), ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ), X( tau, ->( 'phase application receptive', 'send letter in progress', 'suspend term' ) ) ) ) ) ), X( tau, ->( 'read publication date field', 'phase procedure prematurely terminated', 'phase case handled', 'phase procedure aborted', 'registration date publication', 'close case', +( 'message terminate request', 'stop all running subcases 2b' ) ) ) ) ), X( tau, ->( 'phase archived case', 'enter senddate request termination', 'register deadline' ), ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'decision date prior to decision', 'record date of decision no permit required', 'generating decision no permit required', 'phase activity no permit required', *( 'enter senddate letter no permit required', 'generate letter no permit required' ) ) ) )")
('BPIC15_3/process_tree_case_size_betwee_20_and_22_noise_60.svg', "->( +( 'phase application received', 'register submission date request', X( tau, 'enter date termination request received' ), ->( +( *( 'enter senddate procedure confirmation', tau ), ->( 'OLO messaging active', +( X( tau, 'extend procedure term' ), ->( +( X( tau, 'terminate on request' ), ->( *( ->( X( tau, 'registrer date of publishing received request', 'reception through OLO' ), +( X( tau, 'applicant is stakeholder' ), ->( *( 'send confirmation receipt', tau ), 'enter senddate acknowledgement', X( tau, ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ) ), +( 'forward to the competent authority', ->( X( tau, ->( *( 'no permit needed or only notification needed', tau ), X( 'inform BAG administrator', 'create decision no permit required' ) ) ), +( X( tau, 'enter senddate retrieve missing data' ), ->( 'regular procedure without MER', X( tau, 'MER required' ), +( X( tau, 'activities regular procedure' ), ->( X( tau, ->( 'phased application', 'create procedure confirmation', 'publish', 'create subcases completeness' ) ), +( 'retrieve missing data', ->( X( tau, 'send procedure confirmation' ), X( tau, ->( 'treat subcases completeness', 'subcases completeness completed' ) ), 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data', X( tau, 'start WABOprocedure' ), X( tau, 'read field phased application' ), X( tau, 'create publication document' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'phase asked additional information' ) ), tau ), X( tau, ->( 'initiative competent authority', 'create message terminate request' ), ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ), X( tau, ->( 'phase application receptive', 'send letter in progress', 'suspend term' ) ) ) ) ) ), X( tau, ->( 'read publication date field', 'phase procedure prematurely terminated', 'phase case handled', 'phase procedure aborted', 'registration date publication', 'close case', +( 'message terminate request', 'stop all running subcases 2b' ) ) ) ) ), X( tau, ->( 'phase archived case', 'enter senddate request termination', 'register deadline' ), ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'decision date prior to decision', 'record date of decision no permit required', 'generating decision no permit required', 'phase activity no permit required', *( 'enter senddate letter no permit required', 'generate letter no permit required' ) ) ) )")
('BPIC15_3/process_tree_case_size_betwee_20_and_22_noise_70.svg', "->( +( 'phase application received', 'register submission date request', X( tau, 'enter date termination request received' ), ->( +( *( 'enter senddate procedure confirmation', tau ), ->( 'OLO messaging active', +( X( tau, 'extend procedure term' ), ->( +( 'terminate on request', ->( *( ->( X( tau, 'registrer date of publishing received request', 'reception through OLO' ), +( 'applicant is stakeholder', ->( *( 'send confirmation receipt', tau ), 'enter senddate acknowledgement', X( tau, ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ) ), +( 'forward to the competent authority', ->( X( tau, ->( *( 'no permit needed or only notification needed', tau ), X( 'inform BAG administrator', 'create decision no permit required' ) ) ), +( 'enter senddate retrieve missing data', ->( 'regular procedure without MER', X( tau, 'MER required' ), +( 'activities regular procedure', ->( 'phased application', 'create procedure confirmation', 'publish', 'create subcases completeness', +( 'retrieve missing data', ->( 'send procedure confirmation', 'treat subcases completeness', 'subcases completeness completed', X( 'procedure change', ->( 'WAW permit aspect', 'regular procedure applies' ) ), 'request complete', 'term for supplying missing data', 'create letter requesting missing data', +( 'start WABOprocedure', 'read field phased application' ), X( tau, 'create publication document' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'phase asked additional information' ) ), tau ), X( tau, ->( 'initiative competent authority', 'create message terminate request' ), ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ), X( tau, ->( 'phase application receptive', 'send letter in progress', 'suspend term' ) ) ) ) ) ), X( tau, ->( 'read publication date field', 'phase procedure prematurely terminated', 'phase case handled', 'phase procedure aborted', 'registration date publication', 'close case', +( 'message terminate request', 'stop all running subcases 2b' ) ) ) ) ), X( ->( 'phase archived case', 'enter senddate request termination', 'register deadline' ), ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'decision date prior to decision', 'record date of decision no permit required', 'generating decision no permit required', 'phase activity no permit required', *( 'enter senddate letter no permit required', 'generate letter no permit required' ) ) ) )")
('BPIC15_3/process_tree_case_size_betwee_20_and_22_noise_80.svg', "->( +( 'phase application received', 'register submission date request', 'enter date termination request received', ->( +( *( 'enter senddate procedure confirmation', tau ), ->( 'OLO messaging active', +( 'extend procedure term', ->( +( 'terminate on request', ->( *( ->( X( 'registrer date of publishing received request', 'reception through OLO' ), +( 'applicant is stakeholder', ->( *( 'send confirmation receipt', tau ), 'enter senddate acknowledgement', X( tau, ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ) ), +( 'forward to the competent authority', ->( X( tau, ->( *( 'no permit needed or only notification needed', tau ), X( 'inform BAG administrator', 'create decision no permit required' ) ) ), +( 'enter senddate retrieve missing data', ->( 'regular procedure without MER', 'MER required', +( 'activities regular procedure', ->( 'phased application', 'create procedure confirmation', 'publish', 'create subcases completeness', +( 'retrieve missing data', ->( 'send procedure confirmation', 'treat subcases completeness', 'subcases completeness completed', X( 'procedure change', ->( 'WAW permit aspect', 'regular procedure applies' ) ), 'request complete', 'term for supplying missing data', 'create letter requesting missing data', +( 'start WABOprocedure', 'read field phased application' ), X( tau, 'create publication document' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'phase asked additional information' ) ), tau ), X( ->( 'initiative competent authority', 'create message terminate request' ), ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ), X( tau, ->( 'phase application receptive', 'send letter in progress', 'suspend term' ) ) ) ) ) ), X( tau, ->( 'read publication date field', 'phase procedure prematurely terminated', 'phase case handled', 'phase procedure aborted', 'registration date publication', 'close case', +( 'message terminate request', 'stop all running subcases 2b' ) ) ) ) ), X( ->( 'phase archived case', 'enter senddate request termination', 'register deadline' ), ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'decision date prior to decision', 'record date of decision no permit required', 'generating decision no permit required', 'phase activity no permit required', *( 'enter senddate letter no permit required', 'generate letter no permit required' ) ) ) )")
('BPIC15_3/process_tree_case_size_betwee_20_and_22_noise_90.svg', "->( +( 'phase application received', 'register submission date request', 'enter date termination request received', ->( +( *( 'enter senddate procedure confirmation', tau ), ->( 'OLO messaging active', +( 'extend procedure term', ->( +( 'terminate on request', ->( *( ->( X( 'registrer date of publishing received request', 'reception through OLO' ), +( 'applicant is stakeholder', ->( *( 'send confirmation receipt', tau ), 'enter senddate acknowledgement', X( tau, ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ) ), +( 'forward to the competent authority', ->( *( 'no permit needed or only notification needed', tau ), X( 'inform BAG administrator', 'create decision no permit required' ), +( 'enter senddate retrieve missing data', ->( 'regular procedure without MER', 'MER required', +( 'activities regular procedure', ->( 'phased application', 'create procedure confirmation', 'publish', 'create subcases completeness', +( 'retrieve missing data', ->( 'send procedure confirmation', 'treat subcases completeness', 'subcases completeness completed', X( 'procedure change', ->( 'WAW permit aspect', 'regular procedure applies' ) ), 'request complete', 'term for supplying missing data', 'create letter requesting missing data', +( 'start WABOprocedure', 'read field phased application' ), X( tau, 'create publication document' ) ) ) ) ) ) ) ) ) ) ), 'phase asked additional information' ), tau ), X( ->( 'initiative competent authority', 'create message terminate request' ), ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ), X( tau, ->( 'phase application receptive', 'send letter in progress', 'suspend term' ) ) ) ) ) ), 'read publication date field', 'phase procedure prematurely terminated', 'phase case handled', 'phase procedure aborted', 'registration date publication', 'close case', +( 'message terminate request', 'stop all running subcases 2b' ) ) ), X( ->( 'phase archived case', 'enter senddate request termination', 'register deadline' ), ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'decision date prior to decision', 'record date of decision no permit required', 'generating decision no permit required', 'phase activity no permit required', *( 'enter senddate letter no permit required', 'generate letter no permit required' ) ) ) )")
('BPIC15_3/process_tree_case_size_betwee_21_and_22_noise_10.svg', "->( 'register submission date request', +( 'phase application received', X( tau, 'enter date termination request received' ), ->( +( X( tau, 'enter senddate acknowledgement' ), ->( X( tau, 'reception through OLO' ), +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( X( tau, 'OLO messaging active' ), +( X( tau, 'extend procedure term' ), ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, 'no permit needed or only notification needed', ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ) ), +( X( tau, 'enter senddate retrieve missing data' ), ->( +( X( tau, 'retrieve missing data' ), ->( +( X( tau, 'terminate on request' ), ->( X( tau, 'applicant is stakeholder' ), X( tau, ->( +( 'forward to the competent authority', ->( X( tau, 'inform BAG administrator' ), 'regular procedure without MER', X( tau, 'MER required' ), +( X( tau, 'activities regular procedure' ), ->( X( tau, ->( X( tau, 'phased application' ), 'create procedure confirmation', X( tau, 'publish' ), 'create subcases completeness' ) ), +( X( tau, 'start WABOprocedure' ), ->( X( tau, 'send procedure confirmation' ), X( tau, +( X( tau, *( 'registrer date of publishing received request', tau ) ), 'request complete', ->( X( tau, 'treat subcases completeness' ), +( X( tau, 'subcases completeness completed' ), ->( X( 'procedure change', ->( 'WAW permit aspect', 'regular procedure applies' ) ), X( tau, ->( 'term for supplying missing data', X( tau, 'create letter requesting missing data' ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( tau, ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ) ) ), X( tau, 'create publication document', 'read field phased application' ) ) ), X( tau, 'phase asked additional information' ) ) ) ) ), X( tau, ->( 'phase application receptive', 'send letter in progress', 'suspend term' ) ) ) ) ) ) ) ), X( tau, 'initiative competent authority' ) ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'create message terminate request', 'read publication date field', 'phase procedure prematurely terminated', 'phase case handled', 'phase procedure aborted', 'registration date publication', 'close case', 'stop all running subcases 2b', 'message terminate request', 'phase archived case', 'enter senddate request termination', 'register deadline' ) ) )")
('BPIC15_3/process_tree_case_size_betwee_21_and_22_noise_20.svg', "->( 'register submission date request', +( 'phase application received', X( tau, 'enter date termination request received' ), ->( +( 'enter senddate acknowledgement', ->( X( tau, 'reception through OLO' ), +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( X( tau, 'OLO messaging active' ), +( *( 'send confirmation receipt', tau ), ->( X( tau, ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ) ), +( X( tau, 'enter senddate retrieve missing data' ), ->( +( X( tau, 'retrieve missing data' ), ->( +( X( tau, 'terminate on request' ), ->( X( tau, 'applicant is stakeholder' ), +( 'forward to the competent authority', ->( X( tau, 'inform BAG administrator' ), 'regular procedure without MER', X( tau, 'MER required' ), +( X( tau, 'activities regular procedure' ), ->( X( tau, ->( X( tau, 'phased application' ), 'create procedure confirmation', X( tau, 'publish' ), 'create subcases completeness' ) ), +( X( tau, 'start WABOprocedure' ), ->( X( tau, 'send procedure confirmation' ), X( tau, 'extend procedure term' ), +( X( tau, *( 'registrer date of publishing received request', tau ) ), 'request complete', ->( X( tau, 'treat subcases completeness' ), +( X( tau, 'subcases completeness completed' ), ->( X( 'procedure change', ->( 'WAW permit aspect', 'regular procedure applies' ) ), 'term for supplying missing data', X( tau, 'create letter requesting missing data' ) ) ) ) ) ) ) ) ) ) ), X( tau, ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ), X( tau, 'create publication document', 'read field phased application' ) ) ), X( tau, 'phase asked additional information' ) ) ) ) ) ) ) ) ), X( tau, 'initiative competent authority' ) ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'create message terminate request', 'read publication date field', 'phase procedure prematurely terminated', 'phase case handled', 'phase procedure aborted', 'registration date publication', 'close case', 'stop all running subcases 2b', 'message terminate request', 'phase archived case', 'enter senddate request termination', 'register deadline' ) ) )")
('BPIC15_3/process_tree_case_size_betwee_21_and_22_noise_30.svg', "->( 'register submission date request', +( 'phase application received', X( tau, 'enter date termination request received' ), ->( +( 'enter senddate acknowledgement', ->( X( tau, 'reception through OLO' ), +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( X( tau, 'OLO messaging active' ), X( tau, ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ) ), +( X( tau, 'terminate on request' ), ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, 'applicant is stakeholder' ), +( 'forward to the competent authority', ->( X( tau, 'inform BAG administrator' ), +( 'regular procedure without MER', ->( X( tau, 'MER required' ), +( X( tau, 'activities regular procedure' ), ->( X( tau, ->( X( tau, 'phased application' ), 'create procedure confirmation', X( tau, 'publish' ), 'create subcases completeness' ) ), +( X( tau, 'enter senddate retrieve missing data' ), ->( +( 'retrieve missing data', ->( +( X( tau, 'start WABOprocedure' ), ->( X( tau, 'send procedure confirmation' ), X( tau, 'extend procedure term' ), +( X( tau, *( 'registrer date of publishing received request', tau ) ), 'request complete', ->( 'treat subcases completeness', +( 'subcases completeness completed', ->( X( 'procedure change', ->( 'WAW permit aspect', 'regular procedure applies' ) ), 'term for supplying missing data', X( tau, 'create letter requesting missing data' ) ) ) ) ) ) ), X( tau, 'create publication document', 'read field phased application' ) ) ), X( tau, 'phase asked additional information' ) ) ) ) ) ) ) ) ) ) ), X( tau, ->( 'creating decision procedure term extension', 'register number of days extension period', 'decision procedure term extension', 'enter objectionterm', 'copy decision to extend procedure to stakeholders', 'register date decision terminate on request' ) ) ) ) ) ) ) ), X( tau, 'initiative competent authority' ) ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'receive additional information', 'enter receipt of additional data', 'resume completeness subcases' ), ->( 'create message terminate request', 'read publication date field', 'phase procedure prematurely terminated', 'phase case handled', 'phase procedure aborted', 'registration date publication', 'close case', 'stop all running subcases 2b', 'message terminate request', 'phase archived case', 'enter senddate request termination', 'register deadline' ) ) )")
