visualization_filename, serialization
('BPIC15_2/process_tree_case_size_betwee_18_and_20_noise_90.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( 'OLO messaging active', +( 'register deadline', ->( 'applicant is stakeholder', 'inform BAG administrator', 'enter date termination request received', 'enter senddate confirmation request', 'register date decision terminate on request', 'reception through OLO', 'enter senddate procedure confirmation', 'send procedure confirmation', 'suspend term', +( 'calculate provisional charges', 'terminate on request' ), *( 'send confirmation receipt', tau ), 'forward to the competent authority', 'regular procedure without MER', X( 'MER required', 'MER present' ), 'activities regular procedure', 'read field phased application', 'phased application', 'create procedure confirmation', 'publish', 'start WABOprocedure', X( ->( 'create message terminate request', 'read publication date field' ), ->( 'create forwarding copy', 'send send confirmation competent authority', 'phase forwarded to competent authority' ), ->( 'create decision terminate on request', 'decision terminate on request' ) ), 'phase procedure prematurely terminated', 'registration date publication', 'phase archived case', 'phase case handled', 'phase procedure aborted', 'stop all running subcases 2b', 'close case', 'request to competent authority', 'enter senddate letter to competent authority' ) ) ) ), 'WAW permit aspect', +( 'subcases completeness completed', 'treat subcases completeness' ), +( 'procedure change', 'request complete', ->( 'term for supplying missing data', 'create letter requesting missing data', 'create subcases completeness' ) ), X( *( 'registrer date of publishing received request', tau ), ->( 'procedure change after completeness', 'send letter in progress', 'phase application receptive', 'received OLO documents' ), ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_19_and_20_noise_10.svg', "->( +( X( tau, 'enter senddate acknowledgement' ), 'phase application received', 'register submission date request', ->( 'OLO messaging active', +( X( tau, 'phase procedure aborted' ), ->( +( X( tau, 'register deadline' ), ->( +( X( tau, 'enter date termination request received' ), ->( +( X( tau, 'enter senddate procedure confirmation' ), ->( X( tau, ->( 'enter senddate confirmation request', 'register date decision terminate on request', 'reception through OLO' ) ), +( *( 'send confirmation receipt', tau ), ->( X( tau, 'applicant is stakeholder' ), +( X( tau, 'send procedure confirmation' ), ->( +( 'regular procedure without MER', ->( +( 'forward to the competent authority', X( tau, ->( X( tau, 'suspend term' ), +( X( tau, 'calculate provisional charges' ), 'terminate on request' ) ) ) ), X( tau, 'inform BAG administrator' ) ) ), X( tau, ->( X( tau, ->( X( 'MER required', 'MER present' ), 'activities regular procedure' ) ), +( 'start WABOprocedure', X( tau, +( 'create procedure confirmation', X( tau, +( X( tau, +( 'phased application', 'read field phased application' ) ), 'publish' ) ) ) ) ) ) ) ) ) ) ) ) ), X( tau, 'initiative competent authority' ) ) ), X( tau, ->( 'create message terminate request', 'read publication date field', 'phase procedure prematurely terminated', 'registration date publication' ) ) ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ) ) ) ) ) ), X( 'WAW permit aspect', ->( X( tau, ->( 'phase archived case', 'phase case handled', 'stop all running subcases 2b' ) ), 'close case' ), ->( +( 'procedure change', 'request complete', ->( X( tau, +( 'create subcases completeness', X( tau, ->( 'term for supplying missing data', X( tau, 'create letter requesting missing data' ) ) ) ) ), X( tau, +( 'subcases completeness completed', 'treat subcases completeness' ) ) ) ), X( tau, ->( X( tau, ->( X( tau, 'procedure change after completeness' ), 'send letter in progress' ) ), 'phase application receptive', X( tau, 'received OLO documents' ) ), +( 'enter senddate retrieve missing data', 'retrieve missing data', 'phase asked additional information' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_19_and_20_noise_20.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( 'OLO messaging active', +( X( tau, 'phase procedure aborted' ), ->( +( X( tau, 'register deadline' ), ->( +( X( tau, 'enter date termination request received' ), ->( +( X( tau, 'enter senddate procedure confirmation' ), ->( X( tau, ->( 'enter senddate confirmation request', 'register date decision terminate on request', 'reception through OLO' ) ), +( *( 'send confirmation receipt', tau ), ->( X( tau, 'applicant is stakeholder' ), +( X( tau, 'send procedure confirmation' ), ->( X( tau, +( X( tau, 'calculate provisional charges' ), 'terminate on request' ) ), 'forward to the competent authority', 'regular procedure without MER', X( tau, ->( X( tau, ->( X( 'MER required', 'MER present' ), 'activities regular procedure' ) ), +( 'create procedure confirmation', 'start WABOprocedure', X( tau, +( X( tau, +( 'phased application', 'read field phased application' ) ), 'publish' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'initiative competent authority' ) ) ), X( tau, ->( 'create message terminate request', 'read publication date field', 'phase procedure prematurely terminated', 'registration date publication' ) ) ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ) ) ) ) ) ), X( 'WAW permit aspect', ->( X( tau, ->( 'phase archived case', 'phase case handled', 'stop all running subcases 2b' ) ), 'close case' ), ->( +( 'procedure change', 'request complete', ->( X( tau, +( 'create subcases completeness', ->( 'term for supplying missing data', X( tau, 'create letter requesting missing data' ) ) ) ), X( tau, +( 'subcases completeness completed', 'treat subcases completeness' ) ) ) ), X( ->( X( tau, ->( X( tau, 'procedure change after completeness' ), 'send letter in progress' ) ), 'phase application receptive', X( tau, 'received OLO documents' ) ), +( 'enter senddate retrieve missing data', 'retrieve missing data', 'phase asked additional information' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_19_and_20_noise_30.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( 'OLO messaging active', +( X( tau, 'register deadline' ), ->( +( *( 'send confirmation receipt', tau ), ->( 'applicant is stakeholder', X( tau, 'enter senddate procedure confirmation' ), +( X( tau, 'calculate provisional charges' ), 'terminate on request' ), X( tau, ->( 'enter date termination request received', X( tau, ->( 'enter senddate confirmation request', 'register date decision terminate on request' ) ) ) ), 'forward to the competent authority', 'regular procedure without MER', +( 'create procedure confirmation', 'start WABOprocedure', X( tau, +( X( tau, +( 'phased application', 'read field phased application' ) ), 'publish' ) ) ) ) ), X( tau, ->( X( tau, ->( 'create message terminate request', 'read publication date field' ) ), 'phase procedure aborted', X( tau, ->( 'phase procedure prematurely terminated', 'registration date publication' ) ) ) ) ) ) ) ), X( 'WAW permit aspect', ->( X( tau, ->( 'phase archived case', 'phase case handled', 'stop all running subcases 2b' ) ), 'close case' ), ->( X( tau, ->( 'treat subcases completeness', X( tau, 'subcases completeness completed' ) ) ), +( 'procedure change', 'create subcases completeness', 'request complete', ->( 'term for supplying missing data', 'create letter requesting missing data' ) ), X( ->( X( tau, ->( X( tau, 'procedure change after completeness' ), 'send letter in progress' ) ), 'phase application receptive', X( tau, 'received OLO documents' ) ), +( 'enter senddate retrieve missing data', 'retrieve missing data', 'phase asked additional information' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_19_and_20_noise_40.svg', "->( 'register submission date request', 'OLO messaging active', +( X( tau, 'register deadline' ), 'phase application received', ->( +( *( 'send confirmation receipt', tau ), ->( 'applicant is stakeholder', +( 'terminate on request', ->( X( tau, 'calculate provisional charges' ), +( X( tau, 'enter senddate procedure confirmation' ), ->( X( tau, ->( 'enter date termination request received', X( tau, ->( 'enter senddate confirmation request', 'register date decision terminate on request' ) ) ) ), 'forward to the competent authority', +( 'regular procedure without MER', ->( X( tau, 'phased application' ), 'create procedure confirmation', X( tau, 'publish' ), 'start WABOprocedure', X( tau, 'enter senddate acknowledgement' ) ) ), X( tau, 'send procedure confirmation' ) ) ), X( tau, 'suspend term' ) ) ) ) ), X( tau, ->( X( tau, ->( 'create message terminate request', 'read publication date field' ) ), 'phase procedure aborted', X( tau, ->( 'phase procedure prematurely terminated', 'registration date publication' ) ) ) ) ) ), X( 'WAW permit aspect', ->( X( tau, ->( 'phase archived case', 'phase case handled', 'stop all running subcases 2b' ) ), 'close case' ), ->( X( tau, ->( 'treat subcases completeness', X( tau, 'subcases completeness completed' ) ) ), +( 'procedure change', 'create subcases completeness', 'request complete', ->( 'term for supplying missing data', 'create letter requesting missing data' ) ), X( ->( X( tau, 'procedure change after completeness' ), 'send letter in progress', 'phase application receptive', X( tau, 'received OLO documents' ) ), +( 'enter senddate retrieve missing data', 'retrieve missing data', 'phase asked additional information' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_19_and_20_noise_50.svg', "->( +( X( tau, 'enter senddate acknowledgement' ), 'register submission date request' ), X( 'enter senddate procedure confirmation', ->( 'OLO messaging active', X( tau, 'initiative competent authority' ) ) ), X( tau, ->( 'enter date termination request received', X( ->( 'create message terminate request', 'read publication date field' ), ->( 'enter senddate confirmation request', 'register date decision terminate on request' ) ), +( 'phase procedure aborted', ->( 'phase procedure prematurely terminated', 'registration date publication', 'register deadline', 'reception through OLO', 'send procedure confirmation', 'suspend term', 'create decision terminate on request', 'decision terminate on request' ) ) ) ), +( 'forward to the competent authority', 'create procedure confirmation', 'regular procedure without MER', *( +( X( tau, 'phase application received' ), *( 'send confirmation receipt', tau ) ), ->( 'applicant is stakeholder', 'terminate on request', 'calculate provisional charges' ) ) ), +( 'start WABOprocedure', X( tau, 'publish' ) ), X( 'WAW permit aspect', ->( 'phase archived case', 'phase case handled', 'stop all running subcases 2b', 'close case' ), ->( X( tau, ->( 'treat subcases completeness', 'subcases completeness completed' ) ), +( 'procedure change', 'create subcases completeness', 'request complete', ->( 'term for supplying missing data', 'create letter requesting missing data' ) ), X( ->( 'procedure change after completeness', 'send letter in progress', 'phase application receptive', X( tau, 'received OLO documents' ) ), ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_19_and_20_noise_70.svg', "->( 'register submission date request', 'OLO messaging active', 'enter senddate procedure confirmation', +( 'phase application received', ->( 'initiative competent authority', 'enter date termination request received', X( ->( 'create message terminate request', 'read publication date field' ), ->( 'enter senddate confirmation request', 'register date decision terminate on request' ) ), +( 'phase procedure aborted', ->( 'phase procedure prematurely terminated', 'registration date publication', 'register deadline', 'reception through OLO', 'send procedure confirmation', 'suspend term', 'create decision terminate on request', 'decision terminate on request' ) ) ) ), +( *( 'send confirmation receipt', tau ), ->( 'applicant is stakeholder', 'terminate on request', 'calculate provisional charges' ) ), 'forward to the competent authority', 'enter senddate acknowledgement', 'regular procedure without MER', X( tau, ->( X( 'MER required', 'MER present' ), 'activities regular procedure' ) ), 'phased application', 'create procedure confirmation', 'publish', 'start WABOprocedure', X( 'WAW permit aspect', ->( 'phase archived case', 'phase case handled', 'stop all running subcases 2b', 'close case' ), ->( X( tau, ->( 'treat subcases completeness', 'subcases completeness completed' ) ), +( 'procedure change', 'request complete', ->( 'term for supplying missing data', 'create letter requesting missing data', 'create subcases completeness' ) ), X( ->( 'procedure change after completeness', 'send letter in progress', 'phase application receptive', 'received OLO documents' ), ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_19_and_20_noise_80.svg', "->( 'register submission date request', 'OLO messaging active', X( 'initiative competent authority', ->( 'inform BAG administrator', 'enter senddate procedure confirmation' ) ), 'enter date termination request received', X( ->( 'create message terminate request', 'read publication date field' ), ->( 'enter senddate confirmation request', 'register date decision terminate on request' ) ), +( 'phase procedure aborted', ->( 'phase procedure prematurely terminated', 'registration date publication', 'register deadline', 'reception through OLO', 'send procedure confirmation', 'suspend term', 'create decision terminate on request', 'decision terminate on request' ) ), 'phase application received', 'applicant is stakeholder', 'terminate on request', 'calculate provisional charges', 'send confirmation receipt', 'forward to the competent authority', 'enter senddate acknowledgement', 'regular procedure without MER', X( 'MER required', 'MER present' ), 'activities regular procedure', 'phased application', 'create procedure confirmation', 'publish', 'start WABOprocedure', X( 'WAW permit aspect', ->( 'phase archived case', 'phase case handled', 'stop all running subcases 2b', 'close case' ), ->( 'treat subcases completeness', 'subcases completeness completed', +( 'procedure change', 'request complete', ->( 'term for supplying missing data', 'create letter requesting missing data', 'create subcases completeness' ) ), X( ->( 'procedure change after completeness', 'send letter in progress', 'phase application receptive', 'received OLO documents' ), ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_20_and_22_noise_10.svg', "->( +( X( tau, 'applicant is stakeholder' ), 'forward to the competent authority', 'phase application received', 'register submission date request', 'regular procedure without MER', ->( X( tau, 'no permit needed or only notification needed' ), +( X( tau, 'start WABOprocedure' ), ->( *( ->( +( X( tau, 'terminate on request' ), ->( +( X( tau, 'publish' ), ->( +( X( tau, 'create procedure confirmation' ), ->( +( X( tau, *( 'registrer date of publishing received request', tau ) ), ->( +( X( tau, 'enter senddate procedure confirmation' ), ->( +( X( tau, 'enter senddate acknowledgement' ), ->( X( tau, 'reception through OLO' ), +( X( tau, 'inform BAG administrator' ), ->( X( tau, 'OLO messaging active' ), *( *( 'send confirmation receipt', tau ), 'calculate provisional charges', 'investigate BAG objects' ), X( tau, ->( X( 'MER required', ->( X( tau, 'no permit required for application' ), 'MER present' ) ), 'activities regular procedure', 'phased application' ) ) ) ) ) ), X( tau, 'send procedure confirmation' ) ) ), X( tau, 'suspend term' ) ) ), X( tau, 'initiative competent authority' ) ) ), X( tau, 'create message terminate request' ) ) ), X( tau, 'WAW permit aspect', 'read field phased application' ), *( X( 'create subcases completeness', ->( X( 'treat subcases completeness', ->( 'procedure change', 'request complete', X( tau, ->( 'term for supplying missing data', X( tau, 'create letter requesting missing data' ) ) ) ) ), X( tau, 'subcases completeness completed' ) ) ), tau ), X( tau, ->( X( tau, 'procedure change after completeness' ), +( 'phase application receptive', X( tau, 'send letter in progress' ) ) ) ) ) ), X( tau, 'enter date termination request received' ) ), tau ), X( tau, ->( X( ->( 'phase procedure prematurely terminated', 'phase archived case' ), ->( 'message terminate request', 'enter senddate request termination' ) ), +( 'close case', ->( X( tau, ->( 'stop all running subcases 2b', 'phase case handled' ) ), +( 'register deadline', 'phase procedure aborted' ) ) ) ) ) ) ) ) ), X( tau, 'received OLO documents', +( 'enter senddate retrieve missing data', 'retrieve missing data', 'phase asked additional information' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_20_and_22_noise_20.svg', "->( +( X( tau, 'applicant is stakeholder' ), 'forward to the competent authority', 'phase application received', 'register submission date request', 'regular procedure without MER', ->( X( tau, 'no permit needed or only notification needed' ), +( X( tau, 'start WABOprocedure' ), ->( *( ->( +( X( tau, 'terminate on request' ), ->( +( X( tau, 'publish' ), ->( +( X( tau, *( 'registrer date of publishing received request', tau ) ), ->( +( X( tau, 'enter senddate procedure confirmation' ), ->( +( X( tau, 'enter senddate acknowledgement' ), ->( X( tau, 'reception through OLO' ), +( *( 'send confirmation receipt', tau ), ->( 'OLO messaging active', X( tau, 'inform BAG administrator', 'calculate provisional charges' ), X( tau, 'create procedure confirmation' ), X( tau, 'investigate BAG objects' ) ) ) ) ), X( tau, 'send procedure confirmation' ) ) ), X( tau, 'suspend term' ) ) ), X( tau, 'create message terminate request' ) ) ), X( tau, 'WAW permit aspect', 'read field phased application' ), *( X( 'create subcases completeness', ->( X( 'treat subcases completeness', ->( 'procedure change', 'request complete', X( tau, ->( 'term for supplying missing data', 'create letter requesting missing data' ) ) ) ), X( tau, 'subcases completeness completed' ) ) ), tau ), X( tau, +( 'phase application receptive', X( tau, 'send letter in progress' ) ) ) ) ), X( tau, 'enter date termination request received' ) ), tau ), X( tau, ->( X( tau, ->( 'message terminate request', 'enter senddate request termination' ) ), +( 'close case', ->( X( tau, ->( 'stop all running subcases 2b', 'phase case handled' ) ), +( 'register deadline', 'phase procedure aborted' ) ) ) ) ) ) ) ) ), X( tau, 'received OLO documents', +( 'enter senddate retrieve missing data', 'retrieve missing data', 'phase asked additional information' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_20_and_22_noise_30.svg', "->( +( 'forward to the competent authority', 'start WABOprocedure', 'phase application received', 'register submission date request', 'regular procedure without MER', ->( *( ->( +( 'terminate on request', ->( +( X( tau, 'publish' ), ->( *( ->( X( tau, 'enter senddate acknowledgement', 'OLO messaging active' ), X( tau, ->( X( tau, ->( X( tau, +( 'send procedure confirmation', 'enter senddate procedure confirmation', X( tau, *( 'registrer date of publishing received request', 'suspend term' ) ) ) ), X( tau, 'applicant is stakeholder' ), X( tau, 'calculate provisional charges' ) ) ), X( tau, ->( 'create procedure confirmation', X( tau, 'investigate BAG objects' ) ) ) ) ), X( tau, *( 'send confirmation receipt', tau ) ) ), tau ), X( tau, 'create message terminate request' ) ) ), X( tau, 'read field phased application' ), *( X( 'create subcases completeness', ->( X( 'treat subcases completeness', ->( 'procedure change', 'request complete', X( tau, ->( 'term for supplying missing data', 'create letter requesting missing data' ) ) ) ), X( tau, 'subcases completeness completed' ) ) ), tau ), X( tau, +( 'phase application receptive', X( tau, 'send letter in progress' ) ) ) ) ), X( tau, 'enter date termination request received' ) ), tau ), X( tau, ->( X( tau, ->( 'message terminate request', 'enter senddate request termination' ) ), +( 'close case', ->( X( tau, ->( 'stop all running subcases 2b', 'phase case handled' ) ), +( 'register deadline', 'phase procedure aborted' ) ) ) ) ) ) ), X( tau, 'received OLO documents', +( 'enter senddate retrieve missing data', 'retrieve missing data', 'phase asked additional information' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_20_and_22_noise_40.svg', "->( 'register submission date request', X( tau, 'enter senddate acknowledgement' ), +( 'forward to the competent authority', 'phase application received', ->( +( 'regular procedure without MER', *( 'send confirmation receipt', tau ), ->( X( tau, ->( +( 'send procedure confirmation', 'enter senddate procedure confirmation', X( tau, *( 'registrer date of publishing received request', 'suspend term' ) ) ), X( tau, ->( 'phase application receptive', 'send letter in progress' ) ) ) ), X( tau, 'enter date termination request received' ), 'OLO messaging active', X( tau, 'applicant is stakeholder' ), 'terminate on request', X( tau, 'calculate provisional charges' ), 'create procedure confirmation', X( tau, 'publish' ), X( tau, 'investigate BAG objects' ) ) ), X( tau, ->( X( ->( 'phase procedure prematurely terminated', 'phase archived case' ), ->( 'message terminate request', 'enter senddate request termination', 'register deadline' ) ), +( 'close case', ->( X( tau, ->( 'stop all running subcases 2b', 'phase case handled' ) ), 'phase procedure aborted' ) ) ) ), 'start WABOprocedure' ) ), X( tau, 'WAW permit aspect', 'read field phased application' ), *( X( 'create subcases completeness', ->( X( 'treat subcases completeness', ->( 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data' ) ), X( tau, 'subcases completeness completed' ) ) ), tau ), X( tau, 'received OLO documents', ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_20_and_22_noise_50.svg', "->( +( 'applicant is stakeholder', 'forward to the competent authority', 'phase application received', 'register submission date request', 'regular procedure without MER', ->( X( tau, 'no permit needed or only notification needed' ), +( 'start WABOprocedure', ->( *( ->( +( 'terminate on request', ->( +( X( tau, 'publish' ), ->( +( 'create procedure confirmation', ->( +( X( tau, *( 'registrer date of publishing received request', tau ) ), ->( +( X( tau, 'enter senddate procedure confirmation' ), ->( X( ->( 'no permit required for application', 'MER present', 'activities regular procedure', 'phased application' ), ->( +( X( tau, 'inform BAG administrator' ), 'OLO messaging active' ), X( tau, 'investigate BAG objects' ), *( 'send confirmation receipt', tau ), 'enter senddate acknowledgement' ) ), X( tau, 'send procedure confirmation' ) ) ), X( tau, 'suspend term' ) ) ), X( tau, 'initiative competent authority' ) ) ), X( tau, 'create message terminate request' ) ) ), X( tau, 'WAW permit aspect', 'read field phased application' ), X( 'create subcases completeness', ->( 'treat subcases completeness', 'subcases completeness completed' ) ), 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data', X( tau, ->( X( tau, 'procedure change after completeness' ), +( 'phase application receptive', 'send letter in progress' ) ) ) ) ), X( tau, 'enter date termination request received' ) ), tau ), X( tau, ->( X( ->( 'phase procedure prematurely terminated', 'phase archived case' ), ->( 'message terminate request', 'enter senddate request termination' ) ), X( tau, ->( 'stop all running subcases 2b', 'phase case handled' ) ), +( 'register deadline', 'phase procedure aborted' ), 'close case' ) ) ) ) ) ), X( tau, 'received OLO documents', ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_20_and_22_noise_60.svg', "->( +( 'applicant is stakeholder', 'forward to the competent authority', 'phase application received', 'register submission date request', 'regular procedure without MER', ->( X( tau, 'no permit needed or only notification needed' ), +( 'start WABOprocedure', ->( *( ->( +( 'terminate on request', ->( +( 'publish', ->( +( 'create procedure confirmation', ->( +( X( tau, *( 'registrer date of publishing received request', tau ) ), ->( +( X( tau, 'enter senddate procedure confirmation' ), ->( X( ->( 'no permit required for application', 'MER present', 'activities regular procedure', 'phased application' ), ->( +( X( tau, 'inform BAG administrator' ), 'OLO messaging active' ), X( tau, 'investigate BAG objects' ), *( 'send confirmation receipt', tau ), 'enter senddate acknowledgement' ) ), X( tau, 'send procedure confirmation' ) ) ), X( tau, 'suspend term' ) ) ), X( tau, 'initiative competent authority' ) ) ), X( tau, 'create message terminate request' ) ) ), X( tau, 'WAW permit aspect', 'read field phased application' ), X( 'create subcases completeness', ->( 'treat subcases completeness', 'subcases completeness completed' ) ), 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data', X( tau, ->( X( tau, 'procedure change after completeness' ), +( 'phase application receptive', 'send letter in progress' ) ) ) ) ), X( tau, 'enter date termination request received' ) ), tau ), X( tau, ->( X( ->( 'phase procedure prematurely terminated', 'phase archived case' ), ->( 'message terminate request', 'enter senddate request termination' ) ), X( tau, ->( 'stop all running subcases 2b', 'phase case handled' ) ), +( 'register deadline', 'phase procedure aborted' ), 'close case' ) ) ) ) ) ), X( 'received OLO documents', ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_20_and_22_noise_70.svg', "->( X( tau, +( 'applicant is stakeholder', 'forward to the competent authority', 'phase application received', 'register submission date request', 'regular procedure without MER', ->( X( tau, 'no permit needed or only notification needed' ), +( 'start WABOprocedure', ->( +( 'terminate on request', ->( X( ->( 'OLO messaging active', *( *( 'send confirmation receipt', tau ), 'investigate BAG objects' ), 'enter senddate acknowledgement' ), ->( X( 'initiative competent authority', 'MER required' ), X( tau, 'registrer date of publishing received request' ), 'enter senddate procedure confirmation', 'no permit required for application', 'MER present', 'activities regular procedure', 'phased application', X( 'send procedure confirmation', ->( 'create procedure confirmation', 'create message terminate request' ) ), 'publish' ) ), X( tau, 'WAW permit aspect', 'read field phased application' ), X( 'create subcases completeness', ->( 'treat subcases completeness', 'subcases completeness completed' ) ), 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'procedure change after completeness', +( 'phase application receptive', 'send letter in progress' ) ) ), X( tau, ->( 'phase procedure prematurely terminated', 'phase archived case' ) ) ) ) ) ) ), X( 'received OLO documents', ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_20_and_22_noise_80.svg', "->( X( tau, +( 'applicant is stakeholder', 'forward to the competent authority', 'phase application received', 'register submission date request', 'regular procedure without MER', ->( X( tau, 'no permit needed or only notification needed' ), +( 'start WABOprocedure', ->( +( 'terminate on request', ->( X( tau, ->( 'OLO messaging active', *( *( 'send confirmation receipt', tau ), 'investigate BAG objects' ) ), ->( X( 'initiative competent authority', 'MER required' ), 'registrer date of publishing received request', 'enter senddate procedure confirmation', 'no permit required for application', 'MER present', 'activities regular procedure', 'phased application', X( 'send procedure confirmation', ->( 'create procedure confirmation', 'create message terminate request' ) ), 'publish' ) ), X( 'WAW permit aspect', 'read field phased application' ), X( 'create subcases completeness', ->( 'treat subcases completeness', 'subcases completeness completed' ) ), 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'procedure change after completeness', +( 'phase application receptive', 'send letter in progress' ) ) ), X( tau, ->( 'phase procedure prematurely terminated', 'phase archived case' ) ) ) ) ) ) ), X( 'received OLO documents', ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_21_and_22_noise_10.svg', "->( 'register submission date request', +( X( tau, 'applicant is stakeholder' ), 'forward to the competent authority', 'phase application received', 'regular procedure without MER', ->( X( tau, 'no permit needed or only notification needed' ), +( X( tau, 'start WABOprocedure' ), ->( *( ->( X( tau, +( X( tau, 'terminate on request' ), ->( +( X( tau, 'publish' ), ->( +( X( tau, 'create procedure confirmation' ), ->( +( X( tau, 'inform BAG administrator' ), ->( X( tau, 'OLO messaging active' ), +( X( tau, *( 'registrer date of publishing received request', tau ) ), ->( +( X( tau, 'enter senddate procedure confirmation' ), ->( +( X( tau, 'enter senddate acknowledgement' ), ->( X( tau, 'reception through OLO' ), *( *( 'send confirmation receipt', tau ), 'investigate BAG objects' ) ) ), X( tau, ->( X( tau, ->( X( tau, 'no permit required for application' ), 'MER present', 'activities regular procedure', 'phased application' ) ), 'send procedure confirmation' ) ) ) ), X( tau, 'suspend term' ) ) ) ) ), X( tau, 'initiative competent authority' ) ) ), X( tau, 'create message terminate request' ) ) ), X( tau, 'WAW permit aspect', 'create subcases completeness' ), X( tau, ->( *( ->( X( 'treat subcases completeness', ->( 'procedure change', 'request complete', X( tau, ->( 'term for supplying missing data', 'create letter requesting missing data' ) ) ) ), X( tau, 'subcases completeness completed' ) ), tau ), X( tau, ->( 'phase application receptive', 'send letter in progress' ) ) ) ) ) ) ), X( tau, 'enter date termination request received' ) ), tau ), X( tau, ->( X( ->( 'phase procedure prematurely terminated', 'phase archived case' ), ->( 'message terminate request', 'enter senddate request termination' ) ), +( 'close case', ->( X( tau, ->( 'stop all running subcases 2b', 'phase case handled' ) ), +( 'register deadline', 'phase procedure aborted' ) ) ) ) ) ) ) ) ), X( tau, ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_21_and_22_noise_20.svg', "->( 'register submission date request', +( X( tau, 'applicant is stakeholder' ), 'forward to the competent authority', 'phase application received', 'regular procedure without MER', ->( X( tau, 'no permit needed or only notification needed' ), +( X( tau, 'start WABOprocedure' ), ->( *( ->( +( X( tau, 'terminate on request' ), ->( +( X( tau, 'publish' ), ->( +( X( tau, 'create procedure confirmation' ), ->( +( X( tau, 'inform BAG administrator' ), ->( X( tau, 'OLO messaging active' ), +( X( tau, *( 'registrer date of publishing received request', tau ) ), ->( +( X( tau, 'enter senddate procedure confirmation' ), ->( +( X( tau, 'enter senddate acknowledgement' ), ->( X( tau, 'reception through OLO' ), *( *( 'send confirmation receipt', tau ), 'investigate BAG objects' ) ) ), X( tau, ->( X( tau, ->( X( tau, 'no permit required for application' ), 'MER present', 'activities regular procedure', 'phased application' ) ), 'send procedure confirmation' ) ) ) ), X( tau, 'suspend term' ) ) ) ) ), X( tau, 'initiative competent authority' ) ) ), X( tau, 'create message terminate request' ) ) ), X( tau, 'WAW permit aspect', 'create subcases completeness' ), X( tau, ->( *( ->( X( 'treat subcases completeness', ->( 'procedure change', 'request complete', X( tau, ->( 'term for supplying missing data', 'create letter requesting missing data' ) ) ) ), X( tau, 'subcases completeness completed' ) ), tau ), X( tau, ->( 'phase application receptive', 'send letter in progress' ) ) ) ) ) ), X( tau, 'enter date termination request received' ) ), tau ), X( tau, ->( X( ->( 'phase procedure prematurely terminated', 'phase archived case' ), ->( 'message terminate request', 'enter senddate request termination' ) ), +( 'close case', ->( X( tau, ->( 'stop all running subcases 2b', 'phase case handled' ) ), +( 'register deadline', 'phase procedure aborted' ) ) ) ) ) ) ) ) ), X( tau, ->( +( 'retrieve missing data', 'phase asked additional information' ), 'enter senddate retrieve missing data' ) ) )")
